Filtro;Pregunta;Agente1;Agente2;Agente3;Region;Grupo de edad;Sexo;"De acuerdo y totalmente de acuerdo con que ""Los hombres son la cabeza del hogar""";"De acuerdo y totalmente de acuerdo con que ""Cuando las mujeres dicen No, quieren decir Sí""";"De acuerdo y totalmente de acuerdo con que ""Los problemas familiares sólo deben discutirse con miembros de la familia.""";"De acuerdo y totalmente de acuerdo con que: ""La ropa sucia se lava en casa""";"De acuerdo y totalmente de acuerdo con que: ""Prefiero un hijo/a delincuente que gay/homosexual.""";"De acuerdo y totalmente de acuerdo con: ""El papel más importante de las mujeres es cuidar su casa y cocinar para su familia.""";"De acuerdo y totalmente de acuerdo con que: ""Algunas veces se justifica golpear a las mujeres.""";"De acuerdoy totalmente de acuerdo: ""Los hombres siempre están listos para tener sexo"" ";"De acuerdo y totalmente de acuerdo "" Yo nunca tendría un amigo gay"" ";"De acuerdo y totalmente de acuerdo: ""Para ser hombre es preciso ser aguerrido y valiente"" ";"De acuerdo y totalmente de acuerdo: ""Las mujeres que cargan condones son fáciles"" ";"De acuerdo y totalmente de acuerdo: ""No me gusta cuando veo a un hombre con actitudes femeninas""";"De acuerdo y totalmente de acuerdo: ""Un hombre que es hombre solo se acuesta con mujeres"" ";Al menos una vez:  Usted fue o ha sido castigado/a o agredido/a físicamente por parte de alguno de sus padres.;Considera que se justifica que el padre no esté presente en la vida de sus hijos/as, cuando no quiere tener ese hijo/a;Considera que se justifica que el padre no esté presente en la vida de sus hijos/as, cuando no tiene plata con que mantenerlo/a;Considera que se justifica que el padre no esté presente en la vida de sus hijos/as, cuando está muy jóven ;Considera que se justifica que el padre no esté presente en la vida de sus hijos/as, cuando la mujer se embaraza sin consultarle;Considera que se justifica que el padre no esté presente en la vida de sus hijos/as, cuando no sabe si el hijo/a es suyo;De acuerdo y totalmente de acuerdo: Cuando los hombres están bravos es mejor no provocarlos;"De acuerdo y totalmente de acuerdo: ""A veces está bien que los hombres golpeen a sus parejas"" ";"De acuerdo y totalmente de acuerdo: ""Una buena esposa obedece a su esposo aunque no esté de acuerdo"" ";"De acuerdo y totalmente de acuerdo: ""Si un hombre maltrata a su esposa, otras personas ajenas a la familia deben intervenir.""";"De acuerdo y totalmente de acuerdo: ""Las mujeres que siguen con sus parejas después de ser golpeadas es porque les gusta.""";Si ve a un hombre golpeando a una mujer - interviene durante el episodio;Si ve a un hombre golpeando a una mujer - Habla con él después del episodio ;Si ve a un hombre golpeando a una mujer - Hace de cuenta que no es con usted ;Si ve a un hombre golpeando a una mujer - Llama a la policía ;Si ve a un hombre golpeando a una mujer - No hace nada, es problema de él ;Si ve a un hombre golpeando a una mujer - Mueve a sus vecinos para hacer algo ;En su relación de pareja, trata de evitar que ella se vea con las amigas ;En su relación de pareja, trata de evitar el contacto de su pareja con su familia ;En su relación de pareja, insiste en saber donde está ella todo el tiempo ;En su relación de pareja, usted la ignora o la trata con indiferencia ;En su relación de pareja, se pone bravo si ella habla con otra persona ;En su relación de pareja sospecha, que ella le es infiel ;En su relación de pareja, espera que ella le pida permiso para ir al médico ;En su rleación de pareja, espera que le pida permiso sobre su vestuario, maquillaje o cambio de peinado;"De acuerdo y totalmente de acuerdo: ""Las mujeres que se visten de manera provocativa se exponen a que las violen"" ";"De acuerdo y totalmente de acuerdo con que: ""Cuando una mujer es violada, generalmente es porque ella se puso en esta situación"" ";Si pudiera, tendría un arma de fuego para protección ;Me daría vergüenza sair corriendo de una pelea ;Estar cerca de un homosexual me incomoda;Frente a una situación de violencia acudió a una persona familiar;Frente a una situación de violencia acudió a un amigo o amiga;Frente a una situación de violencia acudió a un cura;Frente a una situación de violencia acudió a un profesor o profesora;Frente a una situación de violencia acudió a un centro de salud;Frente a una situación de violencia acudió a la policía;Frente a una situación de violencia acudió a la defensoría del pueblo;Frente a una situación de violencia acudió a la Alcaldía;Frente a una situación de violencia acudió a la personería;Frente a una situación de violencia acudió al ICBF;Frente a una situación de violencia acudió a la casa de justicia ;Frente a una situación de violencia acudió a la casa de víctimas ;Frente a una situación de violencia acudió a la Comisaría de Familia;Frente a una situación de violencia acudió a la Fiscalía ;Frente a una situación de violencia acudió a la Gobernación;Frente a una situación de violencia acudió a un psicológo o psicológa;Frente a una situación de violencia acudió a otra persona ;De quienes acudieron a una institución, le recibieron la denuncia;De quienes acudieron a una institución, le explicaron el procedimiento legal;De quienes acudieron a una institución, le dijeron cuáles eran sus derechos;De quienes acudieron a una institución, le ordenaron o le hicieron exámenes médicos ;De quienes acudieron a una institución, la remitieron a atención psicosocial ;De quienes acudieron a una institución, le dieron protección ;De quienes acudieron a una institución, consideran que, no le pusieron atención a su caso;De quienes acudieron a una institución, consideran que, nadie sabia como ayudarla;De quienes acudieron a una institución, consideran que, la hicieron sentir mal ;De quienes acudieron a una institución, consideran que, le dijeron que era culpa suya ;De quienes acudieron a una institución, consideran que, le pidieron que llevara pruebas que no tenía ;De quienes acudieron a una institución, consideran que, la hicieron ir muchas veces sin resolverle nada ;De quienes acudieron a una institución, consideran que, la hicieron conciliar con el agresor;Ha sufrido formas de violencia física ;Ha sufrido formas de violencia sexual ;Ha sufrido formas de violencia psicológica;Su pareja le controla como usa su dinero, como forma de violencia económica ;Ha sufrido alguna de las formas de violencia de género ;Se justifica usar la violencia cuando una propiedad está en riesgo ;Se justifica usar la violencia cuando está en riesgo un ser querido;Se justifica usar la violencia cuando encuentra a su pareja con otra persona ;Se justifica usar la violencia cuando está en riesgo la patria ;Se justifica usar la violencia cuando está en riesgo la hombría ;Se justifica usar la violencia cuando está en riesgo su honor ;Se justifica usar la violencia cuando está en riesgo el honor de la familia ;Se justifica usar la violencia cuando le provocan ;Consideran que se justifica el uso de la violencia
Factores culturales que contribuyen a la tolerancia a la VCM;Si ve a un hombre golpeando a una mujer - Mueve a sus vecinos para hacer algo ;49.9;23.7;26.4;SUR DE BOLIVAR;25 a 29 años;MUJER;41,99%;9,52%;89,85%;92,46%;5,52%;49,44%;0,00%;75,08%;14,04%;28,61%;15,28%;42,40%;72,06%;20,54%;14,21%;3,44%;1,38%;3,83%;30,51%;24,12%;0,69%;14,64%;74,74%;22,66%;49,04%;28,59%;28,55%;88,50%;29,15%;77,98%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;24,64%;0,00%;24,19%;21,40%;8,67%;100,00%;25,50%;0,00%;0,00%;0,00%;25,50%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;100,00%;100,00%;100,00%;100,00%;100,00%;0,00%;0,00%;0,00%;0,00%;0,00%;100,00%;100,00%;100,00%;13,27%;14,66%;28,89%;4,12%;33,14%;8,99%;37,49%;19,02%;17,68%;12,65%;42,26%;38,94%;24,24%;58,20%
Factores culturales que contribuyen a la tolerancia a la VCM;En su relación de pareja, trata de evitar que ella se vea con las amigas ;49.9;23.7;26.4;SUR DE BOLIVAR;30 a 34 años;MUJER;71,46%;6,76%;91,69%;90,96%;9,85%;80,65%;1,54%;35,22%;12,06%;20,48%;15,34%;22,37%;74,81%;54,61%;14,16%;7,77%;10,71%;11,07%;17,81%;77,68%;1,32%;14,13%;76,89%;14,64%;17,81%;57,31%;37,99%;96,91%;17,61%;83,07%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;58,63%;0,00%;14,19%;57,41%;17,88%;85,20%;33,78%;0,00%;0,00%;0,00%;18,98%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;100,00%;100,00%;100,00%;41,19%;41,19%;41,19%;0,00%;0,00%;58,81%;0,00%;100,00%;41,19%;0,00%;6,95%;5,55%;7,85%;1,15%;13,36%;13,79%;21,69%;13,47%;12,16%;4,92%;15,85%;19,16%;19,76%;41,15%
Factores culturales que contribuyen a la tolerancia a la VCM;En su relación de pareja, trata de evitar el contacto de su pareja con su familia ;49.9;23.7;26.4;SUR DE BOLIVAR;35 a 39 años;MUJER;28,16%;10,24%;87,25%;96,39%;1,80%;66,65%;1,63%;85,92%;28,77%;24,30%;20,88%;19,90%;52,94%;14,59%;22,19%;9,88%;11,06%;17,07%;16,41%;46,19%;5,40%;49,21%;57,13%;39,37%;51,62%;36,40%;59,12%;84,31%;48,65%;81,88%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;15,72%;0,00%;19,28%;16,26%;8,22%;23,50%;56,84%;0,00%;0,00%;0,00%;1,59%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;4,97%;0,00%;6,27%;6,84%;75,38%;75,38%;75,38%;24,62%;63,08%;24,62%;24,62%;50,77%;36,92%;50,77%;50,77%;75,38%;63,08%;16,92%;7,41%;36,41%;1,91%;39,53%;9,59%;23,49%;14,27%;23,98%;5,52%;12,00%;14,23%;15,17%;34,63%
Factores culturales que contribuyen a la tolerancia a la VCM;En su relación de pareja, insiste en saber donde est� ella todo el tiempo ;49.9;23.7;26.4;SUR DE BOLIVAR;40 a 44 años;MUJER;61,45%;18,93%;69,96%;73,25%;0,00%;68,22%;4,40%;70,66%;20,38%;31,76%;14,31%;36,00%;69,05%;12,86%;20,66%;18,77%;18,18%;13,78%;42,23%;50,70%;0,00%;31,15%;48,82%;29,51%;40,94%;44,58%;67,79%;85,03%;44,64%;62,90%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;20,73%;0,00%;18,25%;31,77%;19,60%;24,61%;24,08%;29,47%;0,00%;0,00%;12,01%;0,00%;0,00%;0,00%;0,00%;0,00%;9,82%;0,00%;12,01%;0,00%;0,00%;0,00%;100,00%;72,38%;72,38%;61,38%;100,00%;0,00%;0,00%;33,76%;66,24%;27,62%;33,76%;33,76%;0,00%;10,45%;10,17%;16,10%;0,00%;23,64%;7,33%;30,91%;10,69%;5,80%;0,00%;6,79%;13,99%;8,75%;34,74%
Factores culturales que contribuyen a la tolerancia a la VCM;En su relación de pareja, usted la ignora o la trata con indiferencia ;49.9;23.7;26.4;SUR DE BOLIVAR;45 a 49 años;MUJER;33,41%;3,41%;81,48%;56,87%;35,85%;68,60%;31,23%;83,52%;39,09%;54,34%;20,28%;17,13%;47,22%;49,37%;51,58%;51,58%;24,98%;51,39%;74,09%;65,09%;0,00%;35,54%;40,02%;16,49%;30,47%;46,52%;71,80%;59,80%;67,40%;48,35%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;47,10%;0,00%;59,91%;29,60%;7,25%;47,52%;0,00%;0,00%;0,00%;44,20%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;8,28%;0,00%;0,00%;0,00%;100,00%;100,00%;100,00%;48,99%;0,00%;48,99%;85,16%;14,84%;0,00%;0,00%;34,15%;0,00%;0,00%;45,49%;9,90%;44,18%;4,63%;55,05%;32,07%;55,29%;3,12%;15,20%;41,99%;26,67%;26,67%;8,68%;74,56%
Factores culturales que contribuyen a la tolerancia a la VCM;En su relación de pareja, se pone bravo si ella habla con otra persona ;49.9;23.7;26.4;SUR DE BOLIVAR;50 a 54 años;MUJER;58,14%;2,63%;92,54%;95,90%;3,01%;41,01%;0,00%;56,88%;38,05%;40,10%;49,24%;33,33%;65,28%;9,75%;13,89%;0,00%;14,40%;12,36%;24,72%;55,68%;5,15%;28,27%;74,76%;17,95%;31,44%;45,71%;76,29%;87,71%;59,88%;62,13%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;41,56%;0,00%;37,93%;63,87%;21,61%;12,72%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;87,28%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;100,00%;100,00%;100,00%;22,24%;100,00%;22,24%;22,24%;22,24%;0,00%;0,00%;22,24%;22,24%;22,24%;2,63%;4,50%;26,17%;0,00%;26,17%;6,29%;12,40%;5,25%;12,93%;10,42%;21,28%;17,65%;6,29%;30,96%
Factores culturales que contribuyen a la tolerancia a la VCM;En su relación de pareja sospecha, que ella le es infiel ;49.9;23.7;26.4;SUR DE BOLIVAR;55 a 59 años;MUJER;33,68%;25,23%;68,23%;71,66%;10,16%;69,21%;0,00%;59,60%;32,89%;35,74%;20,15%;13,28%;39,87%;16,71%;20,36%;20,36%;26,45%;20,36%;26,45%;48,93%;4,08%;23,34%;46,49%;23,44%;20,25%;20,36%;91,85%;82,75%;54,22%;79,37%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;19,36%;0,00%;21,63%;20,36%;20,36%;23,92%;0,00%;0,00%;0,00%;0,00%;23,92%;23,92%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;52,16%;0,00%;0,00%;0,00%;100,00%;100,00%;100,00%;40,29%;59,06%;21,52%;59,71%;0,00%;59,71%;18,77%;59,71%;81,23%;37,55%;13,07%;0,00%;32,43%;6,09%;32,43%;0,00%;0,00%;13,28%;0,00%;0,00%;0,00%;0,00%;4,08%;17,35%
Factores culturales que contribuyen a la tolerancia a la VCM;De acuerdo y totalmente de acuerdo con:  - La ropa sucia se lava en casa.;49.3;27.3;23.4;SUR DE CORDOBA;14 a 19 años;HOMBRE;18,43%;14,33%;86,29%;88,48%;6,17%;54,22%;2,63%;86,60%;10,88%;56,10%;7,08%;47,28%;55,82%;49,02%;14,30%;42,36%;39,08%;18,49%;59,41%;22,91%;0,00%;8,62%;58,00%;21,74%;84,79%;20,34%;40,91%;92,55%;13,47%;57,29%;0,00%;0,00%;19,16%;0,00%;0,00%;0,00%;0,00%;13,31%;9,26%;0,00%;48,32%;18,56%;9,43%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;46,66%;77,56%;9,64%;53,05%;13,79%;47,83%;66,12%;15,47%;85,68%
Factores culturales que contribuyen a la discriminación de los sectores LGBTI;De acuerdo y totalmente de acuerdo con:  - Prefiero un hijo/a delincuente que gay/homosexual.;49.3;27.3;23.4;SUR DE CORDOBA;20 a 24 años;HOMBRE;56,23%;50,65%;94,42%;96,11%;9,59%;60,50%;28,06%;72,36%;10,67%;37,36%;16,18%;30,37%;63,06%;22,78%;26,59%;13,76%;27,01%;12,16%;49,23%;33,81%;17,40%;40,52%;88,79%;32,58%;77,58%;66,88%;3,94%;98,14%;16,11%;55,98%;0,00%;5,15%;0,00%;0,00%;5,15%;0,00%;0,00%;0,00%;16,82%;0,00%;63,34%;42,77%;2,49%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;37,13%;67,22%;47,94%;34,92%;40,60%;49,39%;55,27%;15,56%;83,35%
Factores culturales que contribuyen a la tolerancia a la VCM;De acuerdo y parcialmente de acuerdo con:  - Algunas veces se justifica golpear a las mujeres.;49.3;27.3;23.4;SUR DE CORDOBA;25 a 29 años;HOMBRE;30,92%;22,18%;88,14%;100,00%;0,80%;31,54%;3,85%;89,81%;0,76%;34,58%;15,55%;6,67%;94,06%;15,78%;0,80%;18,06%;3,09%;6,92%;34,58%;22,88%;0,00%;11,90%;91,63%;34,78%;87,47%;66,15%;9,00%;96,12%;9,14%;72,62%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;22,82%;0,00%;14,34%;7,78%;7,78%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;25,63%;77,93%;7,47%;14,26%;19,84%;32,85%;73,85%;22,73%;86,80%
Factores culturales que contribuyen a la tolerancia a la VCM;De acuerdo y parcialmente de acuerdo con:  - Las mujeres que cargan condones son f�ciles.;49.3;27.3;23.4;SUR DE CORDOBA;30 a 34 años;HOMBRE;41,53%;27,89%;97,55%;97,55%;10,87%;28,00%;5,68%;60,99%;33,16%;22,02%;53,40%;30,67%;91,97%;42,39%;33,48%;30,12%;29,39%;28,33%;63,16%;51,72%;0,00%;22,41%;78,91%;57,48%;51,30%;47,31%;38,53%;85,52%;35,04%;68,21%;0,00%;0,00%;27,52%;12,58%;0,00%;24,76%;2,64%;12,24%;19,96%;0,00%;39,73%;39,57%;3,36%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;8,74%;49,84%;5,33%;59,60%;16,84%;41,97%;53,78%;27,08%;77,27%
Factores culturales que contribuyen a la tolerancia a la VCM;De acuerdo y parcialmente de acuerdo con:  - No me gusta cuando veo a un hombre con actitudes femeninas.;49.3;27.3;23.4;SUR DE CORDOBA;35 a 39 años;HOMBRE;44,26%;0,00%;88,23%;73,46%;12,75%;45,45%;16,65%;89,13%;17,65%;39,38%;24,83%;47,44%;62,25%;10,72%;5,16%;5,16%;27,10%;12,91%;31,05%;34,57%;16,65%;17,75%;83,24%;23,08%;71,28%;64,26%;1,00%;98,57%;1,00%;82,35%;8,47%;0,00%;10,59%;0,00%;6,55%;20,59%;7,62%;7,62%;13,19%;0,00%;19,13%;19,23%;7,74%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;8,17%;66,65%;1,43%;14,64%;10,04%;47,75%;76,43%;9,18%;83,30%
Factores culturales que contribuyen a la tolerancia a la VCM;De acuerdo y parcialmente de acuerdo con:  - Un hombre que es hombre solo se acuesta con mujeres.;49.3;27.3;23.4;SUR DE CORDOBA;40 a 44 años;HOMBRE;48,38%;26,13%;94,54%;93,56%;16,57%;60,67%;2,00%;89,28%;21,64%;24,22%;15,92%;22,21%;81,01%;39,78%;31,55%;14,19%;24,06%;37,39%;47,35%;43,04%;0,00%;44,07%;86,56%;33,90%;79,51%;42,33%;23,95%;94,57%;15,89%;76,72%;0,00%;0,00%;22,09%;10,85%;0,00%;0,00%;0,00%;0,00%;20,95%;0,00%;26,90%;10,50%;18,58%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;32,74%;68,00%;2,00%;17,72%;15,40%;17,84%;25,68%;2,00%;68,00%
Factores culturales que contribuyen a la tolerancia a la VCM;De acuerdo y parcialmente de acuerdo con:  - Los hombres siempre est�n listos para tener sexo.;49.3;27.3;23.4;SUR DE CORDOBA;45 a 49 años;HOMBRE;24,18%;12,99%;47,00%;54,94%;2,88%;23,05%;1,06%;34,35%;9,97%;26,40%;7,15%;11,87%;44,84%;5,58%;3,14%;0,00%;0,00%;1,38%;5,03%;18,32%;0,00%;28,13%;90,72%;56,19%;54,44%;74,12%;10,82%;97,73%;14,58%;97,12%;0,00%;0,00%;0,00%;0,00%;0,39%;0,00%;0,00%;4,00%;63,39%;0,00%;26,85%;12,93%;7,41%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;15,77%;30,74%;8,62%;15,13%;6,81%;16,30%;18,70%;9,49%;34,25%
Factores culturales que contribuyen a la tolerancia a la VCM;De acuerdo y totalmente de acuerdo con:  - Cuando los hombres est�n bravos es mejor no provocarlos.;49.3;27.3;23.4;SUR DE CORDOBA;50 a 54 años;HOMBRE;61,57%;8,57%;100,00%;100,00%;4,08%;25,20%;0,00%;78,97%;6,11%;14,47%;18,71%;24,21%;80,27%;17,29%;15,51%;10,18%;14,79%;10,18%;32,50%;32,92%;3,46%;26,20%;71,56%;19,02%;84,98%;50,57%;19,25%;100,00%;19,41%;90,41%;4,95%;0,00%;11,22%;0,06%;1,02%;0,96%;0,06%;4,04%;16,34%;0,00%;10,06%;17,37%;12,17%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;16,08%;70,03%;11,36%;22,06%;17,54%;22,10%;23,47%;15,84%;77,35%
Factores culturales que contribuyen a la tolerancia a la VCM;De acuerdo y totalmente de acuerdo con:  - Si un hombre maltrata a su esposa, otras personas ajenas a la familia deben intervenir.;49.3;27.3;23.4;SUR DE CORDOBA;55 a 59 años;HOMBRE;25,71%;10,15%;92,79%;94,30%;8,50%;33,83%;12,70%;37,73%;10,16%;11,59%;21,05%;10,25%;87,91%;0,00%;16,32%;18,98%;8,15%;10,02%;21,05%;11,54%;4,64%;24,55%;87,40%;21,21%;85,39%;82,37%;69,46%;89,07%;65,43%;93,96%;1,11%;0,00%;0,26%;3,88%;0,00%;0,00%;0,00%;0,00%;14,27%;0,00%;3,07%;65,20%;15,42%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;18,59%;31,34%;10,14%;11,99%;14,06%;65,93%;74,46%;14,06%;86,30%
Factores culturales que contribuyen a la tolerancia a la VCM;De acuerdo y totalmente de acuerdo con:  - Las mujeres que siguen con sus parejas después de ser golpeadas es porque les gusta.;49.3;27.3;23.4;SUR DE CORDOBA;14 a 19 años;MUJER;51,90%;19,98%;83,88%;96,59%;0,82%;50,31%;8,79%;83,14%;53,69%;26,89%;3,55%;68,60%;44,08%;14,48%;44,41%;32,44%;37,95%;42,29%;65,12%;25,50%;0,00%;36,35%;63,31%;17,02%;44,02%;33,21%;44,38%;74,93%;37,32%;76,34%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;20,15%;0,00%;44,63%;42,60%;30,58%;72,25%;27,75%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;;;;;;;;;;;;;;16,70%;0,95%;27,87%;0,00%;28,81%;47,35%;49,50%;13,29%;21,41%;17,72%;22,91%;29,18%;21,76%;66,44%
Factores culturales que contribuyen a la tolerancia a la VCM;De acuerdo y totalmente de acuerdo con:  - A veces est� bien que los hombres golpeen a sus parejas.;49.3;27.3;23.4;SUR DE CORDOBA;20 a 24 años;MUJER;38,52%;22,75%;81,26%;97,61%;4,57%;61,92%;0,00%;63,82%;26,19%;27,62%;4,99%;28,38%;61,58%;25,82%;35,91%;24,12%;4,88%;19,20%;38,54%;43,31%;0,00%;19,16%;56,69%;61,05%;26,83%;19,86%;43,03%;88,08%;38,17%;80,11%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;27,08%;0,00%;26,66%;20,70%;4,99%;100,00%;8,90%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;100,00%;100,00%;100,00%;0,00%;0,00%;0,00%;100,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;7,80%;9,74%;21,37%;0,00%;30,76%;33,12%;59,40%;27,18%;30,18%;14,06%;26,70%;46,81%;38,71%;64,68%
Factores culturales que contribuyen a la tolerancia a la VCM;De acuerdo y totalmente de acuerdo con:  - Una buena esposa obedece a su esposo aunque no esté de acuerdo.;49.3;27.3;23.4;SUR DE CORDOBA;25 a 29 años;MUJER;47,97%;19,93%;61,23%;84,68%;13,31%;66,43%;13,06%;66,47%;27,93%;53,35%;27,95%;77,64%;57,31%;25,64%;11,74%;13,11%;27,70%;26,87%;57,21%;63,97%;0,00%;28,64%;62,00%;47,05%;41,99%;26,39%;61,60%;61,19%;48,93%;70,70%;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;52,56%;0,00%;17,37%;50,98%;21,60%;92,38%;9,35%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;0,00%;100,00%;100,00%;100,00%;99,65%;0,00%;99,65%;0,00%;0,00%;0,00%;0,00%;99,65%;0,00%;0,00%;5,94%;2,00%;17,25%;1,66%;19,72%;14,16%;33,49%;28,91%;26,66%;3,25%;63,01%;50,98%;16,71%;71,04%
